Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR100287,2014-01-02 09:14:04,2014-05-30 03:43:29,38161971,3892521042,38161971,102,1900,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR100287/SRR100287.2,SRX042346,GSM672007: ramA overexpresser,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,400,0,ILLUMINA,Illumina Genome Analyzer II,SRP005708,PRJNA137535,,137535,SRS172593,SAMN00210999,simple,573,Klebsiella pneumoniae,GSM672007,,,,,,,no,,,,,GEO,SRA029932,,public,2EF63FE0CD85AF8F8F1AD5F8FE232C38,CF4DCA5D3DFC2F582CAB2399ED6D28A7
SRR408498,2012-07-30 14:11:00,2012-08-11 19:29:05,1645711,59245596,0,36,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR408498/SRR408498.2,SRX119993,GSM875734: K. pneumoniae TSS 1,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP010932,PRJNA155893,2,155893,SRS292140,SAMN00789127,simple,573,Klebsiella pneumoniae,GSM875734,,,,,,,no,,,,,GEO,SRA050124,,public,FDAB3025C4B625D8AF48A8F17F1116CF,323E35749E58E0B48DF07DE79D6C1342
SRR408499,2012-07-30 14:11:00,2012-08-11 19:29:06,757503,27270108,0,36,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR408499/SRR408499.2,SRX119994,GSM875735: K. pneumoniae TSS 2,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina Genome Analyzer,SRP010932,PRJNA155893,2,155893,SRS292141,SAMN00789128,simple,573,Klebsiella pneumoniae,GSM875735,,,,,,,no,,,,,GEO,SRA050124,,public,9452B457AA4BA6040EE7E39FF9C4F830,3AABE805AE0921088AC6EB92DAFD9AB2
SRR1593491,2015-09-30 00:00:00,2014-10-01 13:27:18,15393054,785045754,0,51,537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1593491/SRR1593491.1,SRX717815,no_imp_1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,THE FORSYTH INSTITUTE,SRA188253,,public,D9C624576C9AB4458652C55475179E54,B7F7DA5792EA30F3C0F4F0769731D9DB
SRR1593492,2015-09-30 00:00:00,2014-10-01 13:26:37,10583799,539773749,0,51,371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1593492/SRR1593492.1,SRX717815,no_imp_1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,THE FORSYTH INSTITUTE,SRA188253,,public,B4E230F6ED12E6A9991BF43C50EB7C40,34F57BC10A93317E237842558200C9CB
SRR1593493,2015-09-30 00:00:00,2014-10-01 13:26:55,13145773,670434423,0,51,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1593493/SRR1593493.1,SRX717815,no_imp_1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,THE FORSYTH INSTITUTE,SRA188253,,public,F41505F57E8ADE117AF5F6375EF33E51,02AF2D217D9841464A5AE6696E7187F8
SRR1593494,2015-09-30 00:00:00,2014-10-01 13:23:33,12508707,637944057,0,51,435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1593494/SRR1593494.1,SRX717815,no_imp_1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,THE FORSYTH INSTITUTE,SRA188253,,public,34EBE3AA72C1B069A23D1830B9786141,722D525760D25272C7536084E0994CA5
SRR1593495,2015-09-30 00:00:00,2014-10-01 12:26:07,20647807,1053038157,0,51,718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1593495/SRR1593495.1,SRX717815,no_imp_1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,THE FORSYTH INSTITUTE,SRA188253,,public,710CB550E0DD927705AA2A060E2386F0,E5729DFDFD0ED4F71B2CB507BC39780C
SRR1593517,2015-09-30 00:00:00,2014-10-01 13:23:38,10891469,555464919,0,51,379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1593517/SRR1593517.1,SRX717815,no_imp_1,RNA-Seq,RT-PCR,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,THE FORSYTH INSTITUTE,SRA188253,,public,FFB83D69CD0A37D99BBC398F8820BB5D,356CE8CB067BBFDD848DFDEF8F192185
SRR1596493,2015-06-16 10:49:19,2014-10-03 13:23:25,20647807,1053038157,0,51,718,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1596493/SRR1596493.1,SRX719726,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,GEO,SRA188625,,public,710CB550E0DD927705AA2A060E2386F0,E5729DFDFD0ED4F71B2CB507BC39780C
SRR1596494,2015-06-16 10:49:19,2014-10-03 13:21:42,10891469,555464919,0,51,379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1596494/SRR1596494.1,SRX719727,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,GEO,SRA188625,,public,FFB83D69CD0A37D99BBC398F8820BB5D,356CE8CB067BBFDD848DFDEF8F192185
SRR1596495,2015-06-16 10:49:19,2014-10-03 13:21:57,13145773,670434423,0,51,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1596495/SRR1596495.1,SRX719728,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,GEO,SRA188625,,public,F41505F57E8ADE117AF5F6375EF33E51,02AF2D217D9841464A5AE6696E7187F8
SRR1596496,2015-06-16 10:49:19,2014-10-03 13:21:34,12508707,637944057,0,51,435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1596496/SRR1596496.1,SRX719729,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,GEO,SRA188625,,public,34EBE3AA72C1B069A23D1830B9786141,722D525760D25272C7536084E0994CA5
SRR1596497,2015-06-16 10:49:19,2014-10-03 13:22:11,15393054,785045754,0,51,537,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1596497/SRR1596497.1,SRX719730,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,GEO,SRA188625,,public,D9C624576C9AB4458652C55475179E54,B7F7DA5792EA30F3C0F4F0769731D9DB
SRR1596498,2015-06-16 10:49:19,2014-10-03 13:21:20,10583799,539773749,0,51,371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1596498/SRR1596498.1,SRX719731,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP048534,PRJNA262671,,262671,SRS713682,SAMN03085081,simple,573,Klebsiella pneumoniae,IMP,,,,,,,no,,,,,GEO,SRA188625,,public,B4E230F6ED12E6A9991BF43C50EB7C40,34F57BC10A93317E237842558200C9CB
SRR1720518,2015-08-15 00:00:00,2014-12-18 14:20:07,15783851,3093634796,15783851,196,1861,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720518/SRR1720518.1,SRX814882,Strain_JH1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795426,SAMN03266509,simple,573,Klebsiella pneumoniae,JH1,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,24F082FB447474339DF8F577AF11463E,6CA087A555DE36D0BDA1F35F7498359B
SRR1821721,2015-02-27 11:27:11,2015-02-27 11:23:20,6184198,1249207996,6184198,202,792,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1821721/SRR1821721.1,SRX889587,3333140,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP055469,PRJNA274869,,274869,SRS856469,SAMN03333140,simple,1049565,Klebsiella pneumoniae KCTC 2242,Klebsiella pneumoniae SGSB100,,,,,,,no,,,,,SOGANG UNIVERSITY,SRA242611,,public,0765A1002B4CAE6E0B7C5E5B3ED2F576,4C7A6D1D732201DAEA6D083069F845E1
SRR2097909,2015-07-13 14:36:05,2015-08-25 15:45:07,7269610,988666960,7269610,136,443,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2097909/SRR2097909.1,SRX1092958,Roby Bhattacharyya_RB122_CTX_120m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,266,80.6457,ILLUMINA,Illumina HiSeq 2000,SRP060750,PRJNA242110,,242110,SRS988446,SAMN02691424,simple,573,Klebsiella pneumoniae,KpR1_CTX_120m,,,,,,,no,,,,,BI,SRA276934,,public,9617091908BD35CF1DE0813ECD87854A,5B2FF4E21AC06FB07241DC83CFE0E0BD
SRR2098334,2015-07-13 16:14:08,2015-08-25 15:43:34,10366744,1409877184,10366744,136,657,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098334/SRR2098334.1,SRX1093340,Roby Bhattacharyya_RB122_Gent_30m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,245,84.4016,ILLUMINA,Illumina HiSeq 2000,SRP060768,PRJNA242088,,242088,SRS988837,SAMN02691402,simple,573,Klebsiella pneumoniae,KpR1_Gent_30m,,,,,,,no,,,,,BI,SRA276985,,public,1004D735DB8555253C89BEF4FA0758B5,5B25E630119BA7AB20285696C12CA610
SRR2098818,2015-07-13 20:47:04,2015-08-25 15:42:32,8895212,1209748832,8895212,136,553,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098818/SRR2098818.1,SRX1093688,Roby Bhattacharyya_RB011_Mero_30m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,235,86.5557,ILLUMINA,Illumina HiSeq 2000,SRP060833,PRJNA242072,,242072,SRS989190,SAMN02691386,simple,573,Klebsiella pneumoniae,KpR1_Mero_30m,,,,,,,no,,,,,BI,SRA277106,,public,D111E545CAF1A919549C1DA277D63018,1108DF6728409BFD81428EC534AF8BCD
SRR2098643,2015-07-13 18:15:15,2015-08-25 15:42:43,9367839,1274026104,9367839,136,567,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098643/SRR2098643.1,SRX1093611,Roby Bhattacharyya_RB011_none_30m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,236,85.5793,ILLUMINA,Illumina HiSeq 2000,SRP060803,PRJNA242049,,242049,SRS989088,SAMN02691363,simple,573,Klebsiella pneumoniae,KpR1_none_30m,,,,,,,no,,,,,BI,SRA277069,,public,5AE8EBC148F68D7C30CFA741155617A1,FBAB1D0A64BA00BF166BFC23A6081CC6
SRR2097895,2015-07-13 14:05:21,2015-08-25 15:42:22,7379439,1003603704,7379439,136,448,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2097895/SRR2097895.1,SRX1092957,Roby Bhattacharyya_RB122_none_60m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,251,81.9149,ILLUMINA,Illumina HiSeq 2000,SRP060751,PRJNA242057,,242057,SRS988449,SAMN02691371,simple,573,Klebsiella pneumoniae,KpR1_none_60m,,,,,,,no,,,,,BI,SRA276931,,public,BBD04B0749D47444C0C83A19AF581566,258736A7AA73B4F9D12B199F2D48086F
SRR2097725,2015-07-13 12:37:07,2015-08-25 15:43:23,10113533,1375440488,10113533,136,711,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2097725/SRR2097725.1,SRX1092637,Roby Bhattacharyya_RB012_CTX_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,268,82.0893,ILLUMINA,Illumina HiSeq 2000,SRP060726,PRJNA242098,,242098,SRS988219,SAMN02691412,simple,573,Klebsiella pneumoniae,KpR2_CTX_0m,,,,,,,no,,,,,BI,SRA276901,,public,E19B083213871DD4D5E0E17BCC681D99,822D6C246099CEA9C3C9B7D3CB44D0AA
SRR2097561,2015-07-13 12:05:19,2015-08-25 15:41:54,4595415,624976440,4595415,136,277,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2097561/SRR2097561.1,SRX1092628,Roby Bhattacharyya_RB012_Gent_10m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,265,82.2431,ILLUMINA,Illumina HiSeq 2000,SRP060724,PRJNA242086,,242086,SRS988216,SAMN02691400,simple,573,Klebsiella pneumoniae,KpR2_Gent_10m,,,,,,,no,,,,,BI,SRA276886,,public,B9A36FF7B1FC9C7A44D58478CB64BBF8,2CECCEFEF0480A4EAB81780151591BE8
SRR2097560,2015-07-13 12:05:17,2015-08-25 15:42:00,5165025,702443400,5165025,136,313,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2097560/SRR2097560.1,SRX1092627,Roby Bhattacharyya_RB257_Mero_60m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,246,82.8219,ILLUMINA,Illumina HiSeq 2000,SRP060725,PRJNA242078,,242078,SRS988217,SAMN02691392,simple,573,Klebsiella pneumoniae,KpR2_Mero_60m,,,,,,,no,,,,,BI,SRA276885,,public,FDAC22E007030F44537DC98BF67A23FD,AF7FA7E676E630D46BD7F21BA2B533CB
SRR2098634,2015-07-13 18:14:05,2015-08-25 15:44:13,10691341,1454022376,10691341,136,661,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098634/SRR2098634.1,SRX1093603,Roby Bhattacharyya_RB257_none_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,226,85.2911,ILLUMINA,Illumina HiSeq 2000,SRP060799,PRJNA242037,,242037,SRS989084,SAMN02691351,simple,573,Klebsiella pneumoniae,KpR2_none_0m,,,,,,,no,,,,,BI,SRA277054,,public,32ACBFA5B6E1865CC8E8B3C1B347D70E,2E731ADA9B0C13D44D6BE27F6333A44E
SRR2098008,2015-07-13 15:06:08,2015-08-25 14:31:21,6921757,941358952,6921757,136,451,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098008/SRR2098008.1,SRX1093021,Roby Bhattacharyya_RB012_none_60m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,249,84.2261,ILLUMINA,Illumina HiSeq 2000,SRP060757,PRJNA242061,,242061,SRS988478,SAMN02691375,simple,573,Klebsiella pneumoniae,KpR2_none_60m,,,,,,,no,,,,,BI,SRA276968,,public,6488B984B6C662AB0ED30C5C9DA40954,C9217846F6A23D3A56203D4C609D3D94
SRR2097793,2015-07-13 13:36:04,2015-08-25 15:47:11,6551954,891065744,6551954,136,465,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2097793/SRR2097793.1,SRX1092862,Roby Bhattacharyya_RB121_CTX_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,265,82.6738,ILLUMINA,Illumina HiSeq 2000,SRP060743,PRJNA242095,,242095,SRS988355,SAMN02691409,simple,573,Klebsiella pneumoniae,KpS1_CTX_0m,,,,,,,no,,,,,BI,SRA276924,,public,14CF23267F86DCC381612E696DF9EAF5,F6AFEAC0C789BF7421C1EB09860D8F9C
SRR2098009,2015-07-13 15:06:12,2015-08-25 15:44:46,14179123,1928360728,14179123,136,967,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098009/SRR2098009.1,SRX1093022,Roby Bhattacharyya_RB121_Gent_60m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,233,83.3902,ILLUMINA,Illumina HiSeq 2000,SRP060756,PRJNA242091,,242091,SRS988475,SAMN02691405,simple,573,Klebsiella pneumoniae,KpS1_Gent_60m,,,,,,,no,,,,,BI,SRA276969,,public,824BFC99AF0168895BD608ED85A0A5AB,B6EA333C76D5FE3C1E58FB599C542F4F
SRR2098372,2015-07-13 16:17:19,2015-08-25 15:41:57,5854437,796203432,5854437,136,345,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098372/SRR2098372.1,SRX1093383,Roby Bhattacharyya_RB039_Mero_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,235,83.8859,ILLUMINA,Illumina HiSeq 2000,SRP060783,PRJNA242063,,242063,SRS988871,SAMN02691377,simple,573,Klebsiella pneumoniae,KpS1_Mero_0m,,,,,,,no,,,,,BI,SRA277014,,public,B0A4A59A1E1EEC0B194C630E3965D50A,8F5E6BA6555A9B50F3D6861E25E55956
SRR2098572,2015-07-13 17:15:05,2015-08-25 15:40:45,1983164,269710304,1983164,136,123,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098572/SRR2098572.1,SRX1093551,Roby Bhattacharyya_RB039_Mero_30m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,221,77.9752,ILLUMINA,Illumina HiSeq 2000,SRP060787,PRJNA242071,,242071,SRS989038,SAMN02691385,simple,573,Klebsiella pneumoniae,KpS1_Mero_30m,,,,,,,no,,,,,BI,SRA277025,,public,9BD7F0050E36E02E442EA1AFF63A2D60,A6C4CC38FE08DA74008195AFA36F11B0
SRR2098010,2015-07-13 15:06:15,2015-08-25 15:41:24,3525555,479475480,3525555,136,235,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098010/SRR2098010.1,SRX1093023,Roby Bhattacharyya_RB041_TMP_SMX_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,227,78.6202,ILLUMINA,Illumina HiSeq 2000,SRP060763,PRJNA242032,,242032,SRS988514,SAMN02691346,simple,573,Klebsiella pneumoniae,KpS1_TMP_SMX_0m,,,,,,,no,,,,,BI,SRA276970,,public,911893F274C0BD9FD0750A01602D543F,805ED68B777760DDAA53562BCEFB2FF9
SRR2098635,2015-07-13 18:14:07,2015-08-25 15:40:58,2363517,321438312,2363517,136,154,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098635/SRR2098635.1,SRX1093604,Roby Bhattacharyya_RB041_TMP_SMX_30m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,218,79.2566,ILLUMINA,Illumina HiSeq 2000,SRP060798,PRJNA242048,,242048,SRS989083,SAMN02691362,simple,573,Klebsiella pneumoniae,KpS1_TMP_SMX_30m,,,,,,,no,,,,,BI,SRA277055,,public,D921879C437900142C4E37D3C931A99C,8945CBCEDDE7CD6FD95974A50BD8D8B9
SRR2098786,2015-07-13 20:16:39,2015-08-25 15:44:48,14365225,1953670600,14365225,136,900,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098786/SRR2098786.1,SRX1093690,Roby Bhattacharyya_RB121_none_10m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,253,92.2141,ILLUMINA,Illumina HiSeq 2000,SRP060832,PRJNA242039,,242039,SRS989189,SAMN02691353,simple,573,Klebsiella pneumoniae,KpS1_none_10m,,,,,,,no,,,,,BI,SRA277110,,public,674CDC0C58F8A6FCB25C96B94CE3E778,33D1AC4C0DF16F1BC196CDED5121BAEB
SRR2098779,2015-07-13 20:16:08,2015-08-25 15:45:08,15474917,2104588712,15474917,136,1045,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098779/SRR2098779.1,SRX1093684,Roby Bhattacharyya_RB041_none_60m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,256,88.2614,ILLUMINA,Illumina HiSeq 2000,SRP060822,PRJNA242055,,242055,SRS989161,SAMN02691369,simple,573,Klebsiella pneumoniae,KpS1_none_60m,,,,,,,no,,,,,BI,SRA277102,,public,2D11F64F5B479B06241CA2BE945789A3,EB555EE1AB79BDD876E2298FE68BAE80
SRR2098631,2015-07-13 18:12:14,2015-08-25 15:40:34,177788,24179168,177788,136,11,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098631/SRR2098631.1,SRX1093599,Roby Bhattacharyya_RB040_Gent_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,255,85.7875,ILLUMINA,Illumina HiSeq 2000,SRP060793,PRJNA242081,,242081,SRS989078,SAMN02691395,simple,573,Klebsiella pneumoniae,KpS2_Gent_0m,,,,,,,no,,,,,BI,SRA277044,,public,6D745D7A50F6DBF6912101E6921E7BE7,39E663F16E0174F7D24A4459952F6B54
SRR2098369,2015-07-13 16:17:09,2015-08-25 15:41:58,6013721,817866056,6013721,136,359,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098369/SRR2098369.1,SRX1093382,Roby Bhattacharyya_RB121_none_0m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,246,85.4376,ILLUMINA,Illumina HiSeq 2000,SRP060779,PRJNA242035,,242035,SRS988867,SAMN02691349,simple,573,Klebsiella pneumoniae,KpS2_none_0m,,,,,,,no,,,,,BI,SRA277013,,public,554CC88DABF10CFAA1F9DA6A80BCC2C3,83B81AE0D9F9ECC4F80C161F88757C44
SRR2098663,2015-07-13 19:08:09,2015-08-25 15:44:04,12169400,1655038400,12169400,136,752,ASM1630v1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2098663/SRR2098663.1,SRX1093614,Roby Bhattacharyya_RB041_none_120m,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,257,86.5558,ILLUMINA,Illumina HiSeq 2000,SRP060810,PRJNA242111,,242111,SRS989095,SAMN02691425,simple,573,Klebsiella pneumoniae,KpS2_none_120m,,,,,,,no,,,,,BI,SRA277080,,public,35F9E6C675277425AF776F1C18EBA4CC,39F5F4FD04BFD7C7A69133FBAED52EA5
SRR1720517,2015-08-15 00:00:00,2014-12-18 11:20:43,9247138,1812439048,9247138,196,1187,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1720517/SRR1720517.1,SRX814881,Strain_MGH78578,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP051240,PRJNA270408,,270408,SRS795425,SAMN03266508,simple,573,Klebsiella pneumoniae,MGH78578,,,,,,,no,,,,,HELMHOLTZ CENTER FOR INFECTION RESEARCH,SRA216828,,public,09AB6393380162A1947346B57EA3BB63,D643AB8013D75F4DA095DB5E14830F66
SRR1299161,2015-07-22 17:10:37,2015-07-25 17:19:39,6683877,1203097860,6683877,180,764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1299161/SRR1299161.2,SRX553181,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,500,50,ILLUMINA,Illumina HiSeq 2000,SRP042268,PRJNA248593,,248593,SRS620456,SAMN02799682,simple,1263871,Klebsiella pneumoniae ATCC BAA-2146,RNAseq_Kpn2146D,,,,,,,no,,,,,IM,SRA166925,,public,7FDF0EEDE97CD17B8E8B42826DE153A8,7BB6E4C78B10ED0CC055579D221AA84C
SRR1299148,2015-07-22 17:10:37,2015-07-25 17:23:35,6683877,1203097860,6683877,180,764,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1299148/SRR1299148.2,SRX553156,,RNA-Seq,unspecified,TRANSCRIPTOMIC,PAIRED,500,50,ILLUMINA,Illumina HiSeq 2000,SRP042270,PRJNA248599,,248599,SRS620456,SAMN02799682,simple,1263871,Klebsiella pneumoniae ATCC BAA-2146,RNAseq_Kpn2146D,,,,,,,no,,,,,IM,SRA166925,,public,7FDF0EEDE97CD17B8E8B42826DE153A8,7BB6E4C78B10ED0CC055579D221AA84C
